,YEAR,STATE,LESS_HS,HS,SOM_COL,COL_PLUS
4935965,2018,Minnesota,0.03267528931245745,0.06918687589158345,0.06435643564356436,0.08897243107769423
4945086,2019,Minnesota,0.01772816808929744,0.06780870806566737,0.060431217734588524,0.08735414695679597
4954445,2008,Kentucky,0.04755865567533291,0.0784218217243059,0.061195104391648665,0.08305830583058306
4962356,2009,Kentucky,0.05537669027688345,0.06854642683519689,0.06900138696255201,0.08501814411612234
4970697,2010,Kentucky,0.05118362124120281,0.0584315735520246,0.061829878484631874,0.07281553398058252
4978671,2011,Kentucky,0.04955527318932657,0.06148187073042565,0.05953200275292497,0.07515777395295467
4986701,2012,Kentucky,0.05129913391072618,0.05735528412108337,0.05869797225186766,0.07486910994764398
4994587,2013,Kentucky,0.029192124915139176,0.06794520547945206,0.05630936227951154,0.07051609606540624
5002485,2014,Kentucky,0.034818941504178275,0.06884875846501129,0.06555090655509066,0.07642679900744417
5010320,2015,Kentucky,0.03284416491963662,0.056647398843930635,0.05523877405559515,0.07114026236125126
5017929,2016,Kentucky,0.048901488306165836,0.06747720364741641,0.05828002842928216,0.07152875175315568
5025208,2017,Kentucky,0.029006526468455408,0.0625,0.056426332288401264,0.06730331969076853
5033373,2018,Kentucky,0.0396039603960396,0.060622914349276975,0.06099342585829073,0.08546255506607929
5041314,2019,Kentucky,0.03427265803503427,0.05821325648414985,0.06015325670498084,0.07092819614711034
5049173,2008,Missouri,0.0458756065284517,0.06854062379668849,0.06579634464751959,0.07870695713281799
5060368,2009,Missouri,0.047532820280669984,0.06564465408805031,0.06203007518796993,0.07964601769911504
5071597,2010,Missouri,0.050728041333959605,0.06645569620253164,0.06225165562913908,0.07707842477280377
5082647,2011,Missouri,0.04512306289881495,0.06759524784924212,0.05695728203847115,0.08621933621933622
5093821,2012,Missouri,0.044604316546762585,0.07040472175379428,0.06163489161661007,0.08457183297947629
5104686,2013,Missouri,0.04714640198511166,0.06963420008814455,0.057259713701431486,0.07208121827411168
5115547,2014,Missouri,0.040642247867536375,0.05599259602036094,0.0625,0.07387508394895903
5126460,2015,Missouri,0.044147843942505136,0.07266121707538603,0.055083655083655085,0.0691229214215846
5137402,2016,Missouri,0.034518289541473464,0.06475485661424607,0.06445767538182759,0.07390599675850891
5148077,2017,Missouri,0.038747346072186835,0.06896551724137931,0.0625,0.07515151515151515
5159132,2018,Missouri,0.03773584905660377,0.06879039704524469,0.06092045756850226,0.07848568790397045
5170007,2019,Missouri,0.03634298693923907,0.07281553398058252,0.05702364394993046,0.07491186839012925
5180977,2008,Florida,0.050724637681159424,0.06654245408570668,0.06379928315412188,0.06944768119319505
5213718,2009,Florida,0.048807809249479917,0.06856681903737565,0.060771015527396034,0.07236996940456578
5246961,2010,Florida,0.04713178294573643,0.06902151847340643,0.05726525616366498,0.06454652532391049
5280037,2011,Florida,0.043207957724588124,0.06273358248798719,0.05456280360860514,0.06997797895767066
5313401,2012,Florida,0.044149739801913716,0.06844215349369989,0.054165932710938884,0.0658984515664386
5345376,2013,Florida,0.04010606562810739,0.05876333869317351,0.055620556205562055,0.06492622020431328
5377618,2014,Florida,0.04090986250212189,0.062043795620437964,0.05659882959210411,0.06697227191413238
5410376,2015,Florida,0.03738644304682042,0.059591714199939964,0.048894783377542,0.0601145038167939
5443119,2016,Florida,0.03310441979221694,0.061836170522333776,0.05534454693434617,0.06661000743652395
5475623,2017,Florida,0.037752261656228255,0.06335766423357664,0.055299122092497065,0.0676818950930626
5509064,2018,Florida,0.03276047261009666,0.06379821958456973,0.0539288361749444,0.07060724128100351
5542459,2019,Florida,0.03216860787576262,0.0591012947448591,0.046109240553684996,0.06373687633559416
5575872,2008,Alaska,0.08487084870848709,0.10828025477707008,0.09523809523809523,0.08300395256916998
5577078,2009,Alaska,0.06934306569343067,0.1388888888888889,0.10238095238095238,0.104
5578213,2011,Alaska,0.07432432432432433,0.1421188630490956,0.09777777777777777,0.07279693486590039
5579485,2012,Alaska,0.0683453237410072,0.104,0.09133489461358314,0.05676855895196506
5580676,2014,Alaska,0.05,0.08498583569405099,0.10123456790123456,0.08455882352941177
5581949,2015,Alaska,0.06995884773662553,0.11304347826086955,0.07512953367875648,0.08870967741935484
5583107,2016,Alaska,0.06938775510204083,0.09164420485175202,0.07710843373493978,0.058608058608058615
5584346,2008,Connecticut,0.04323827046918123,0.062295081967213124,0.03997975708502025,0.07940663176265271
5590785,2009,Connecticut,0.041292639138240585,0.04758064516129032,0.05592272496187087,0.0751911639762107
5597414,2010,Connecticut,0.04070796460176991,0.06347897774113767,0.046343975283213185,0.06721649484536082
5603877,2011,Connecticut,0.034657650042265425,0.053646269907795474,0.042897998093422304,0.07170795306388526
5610577,2012,Connecticut,0.02844444444444445,0.046493301812450746,0.046214355948869225,0.07460732984293192
5617113,2013,Connecticut,0.029107981220657282,0.06159420289855073,0.038797284190106696,0.07652656621728787
5623724,2014,Connecticut,0.020038167938931296,0.05575539568345324,0.049630411826821534,0.0670807453416149
5630086,2015,Connecticut,0.029015544041450774,0.05249569707401033,0.044504021447721184,0.06471306471306472
5636430,2016,Connecticut,0.032323232323232316,0.03670546105640106,0.029041095890410963,0.07137096774193548
5642727,2017,Connecticut,0.034653465346534656,0.058279370952821465,0.035564853556485365,0.06403162055335969
5649176,2018,Connecticut,0.024210526315789474,0.038766519823788544,0.04061470911086718,0.06381352693924341
5655619,2019,Connecticut,0.017660044150110375,0.039690222652468535,0.04248952722920407,0.06379647749510763
5661781,2010,New Hampshire,0.028011204481792718,0.06756756756756757,0.05333333333333334,0.07114093959731542
5664062,2014,New Hampshire,0.019169329073482427,0.07159353348729793,0.056720098643649824,0.0754226267880364
5665981,2015,New Hampshire,0.025477707006369428,0.04645476772616137,0.04387096774193548,0.07554945054945053
5667971,2016,New Hampshire,0.02422145328719723,0.05811138014527845,0.03968253968253968,0.08782936010037641
5670095,2017,New Hampshire,0.01597444089456869,0.053763440860215055,0.05019815059445178,0.06359102244389027
5672337,2018,New Hampshire,0.05830903790087464,0.05531914893617021,0.04059539918809202,0.06715506715506715
5674592,2019,New Hampshire,0.01607717041800643,0.049886621315192746,0.026455026455026454,0.06982248520710059
5676702,2008,Alabama,0.054563997960224375,0.06937799043062201,0.062292909211398274,0.07048458149779736
5685391,2009,Alabama,0.0536779324055666,0.07851851851851853,0.06051873198847262,0.06997084548104958
5694303,2010,Alabama,0.04894046417759838,0.06225099601593625,0.06284241057041573,0.07823470411233703
5703200,2011,Alabama,0.060892388451443576,0.055669050051072526,0.06136293555349984,0.0779436152570481
5712019,2012,Alabama,0.05,0.07568113017154389,0.05048604578237692,0.07462686567164177
5720435,2013,Alabama,0.03567383918459796,0.06494192185850052,0.05475594493116395,0.07232704402515723
5728895,2014,Alabama,0.03639514731369151,0.07217573221757323,0.04959742351046699,0.060714285714285714
5737490,2015,Alabama,0.037515375153751536,0.05392156862745098,0.06118484946584656,0.06496881496881497
5745841,2016,Alabama,0.04090623033354311,0.06805399325084363,0.05719794344473007,0.07560137457044673
5754246,2017,Alabama,0.04746835443037975,0.07120085015940489,0.05294506949040372,0.06726013847675569
5762660,2018,Alabama,0.053265694356372864,0.0652995143011333,0.0635483870967742,0.07472100921882581
5771173,2019,Alabama,0.033964728935336384,0.0594679186228482,0.061257738677093526,0.07215007215007213
5779642,2008,Arkansas,0.0449438202247191,0.06859448554135844,0.06814404432132964,0.06481481481481481
5784850,2009,Arkansas,0.06337371854613234,0.07276657060518732,0.07603305785123966,0.07314629258517034
5790088,2010,Arkansas,0.042682926829268296,0.0692141312184571,0.06587837837837837,0.07474747474747474
5795279,2011,Arkansas,0.042492917847025496,0.07049418604651163,0.04954227248249865,0.06840390879478828
5800424,2012,Arkansas,0.04356636271529889,0.07698056801195814,0.06197478991596639,0.08333333333333333
5805489,2013,Arkansas,0.043562439496611816,0.07647907647907648,0.055201698513800426,0.06947162426614481
5810735,2014,Arkansas,0.0429769392033543,0.07680722891566265,0.057794273594909865,0.06766917293233082
5815840,2015,Arkansas,0.04737384140061792,0.06509357200976404,0.06488156539649846,0.07344632768361582
5820894,2016,Arkansas,0.0311284046692607,0.07059736229635376,0.06067172264355361,0.0763016157989228
5826063,2017,Arkansas,0.0448239060832444,0.08488458674609084,0.06320907617504051,0.07602339181286549
5831306,2018,Arkansas,0.03766105054509415,0.08459696727853153,0.06477093206951026,0.07479674796747968
5836627,2019,Arkansas,0.035416666666666666,0.0695517774343122,0.06008583690987125,0.07119476268412439
5841936,2008,Nevada,0.06782464846980976,0.08283002588438307,0.06172106824925816,0.0830945558739255
5846873,2009,Nevada,0.0633445945945946,0.0600328947368421,0.07422324510932106,0.072744014732965
5852034,2010,Nevada,0.06022052586938083,0.090625,0.06529209621993128,0.08482563619227143
5857201,2011,Nevada,0.06731549067315491,0.0745393634840871,0.06292834890965733,0.06572769953051644
5862029,2012,Nevada,0.05785123966942149,0.06484641638225255,0.06107341147439853,0.08015267175572519
5866986,2013,Nevada,0.052304964539007084,0.06275468622656886,0.06496519721577726,0.0729064039408867
5871995,2014,Nevada,0.0392156862745098,0.08588957055214724,0.05473204104903079,0.07424381301558204
5877026,2015,Nevada,0.045581395348837206,0.06583629893238434,0.061016949152542375,0.060070671378091876
5882091,2016,Nevada,0.040375586854460084,0.06964285714285715,0.05303030303030303,0.08445642407906559
5887034,2017,Nevada,0.04818181818181818,0.07317073170731707,0.06894553881807647,0.06769983686786298
5892268,2018,Nevada,0.044131455399061034,0.0734341252699784,0.05244549204478492,0.05960264900662252
5897569,2019,Nevada,0.041743970315398886,0.060751398880895285,0.05287623474723998,0.062452972159518436
5902936,2008,New Mexico,0.06375442739079103,0.08086253369272238,0.06628003314001657,0.07101449275362319
5906333,2009,New Mexico,0.06610576923076923,0.07887700534759358,0.06649616368286446,0.07
5909738,2010,New Mexico,0.062421972534332085,0.06675938803894298,0.07288401253918496,0.07703488372093023
5913133,2011,New Mexico,0.07200929152148665,0.08933002481389578,0.07860615883306321,0.05943536404160475
5916666,2012,New Mexico,0.06351183063511831,0.07623888182973318,0.05421686746987952,0.0806697108066971
5920131,2013,New Mexico,0.05791962174940898,0.0815006468305304,0.07692307692307693,0.0681198910081744
5923693,2014,New Mexico,0.05080213903743317,0.0726552179656539,0.07028753993610222,0.08442503639010189
5927092,2015,New Mexico,0.052980132450331126,0.06919060052219321,0.06337448559670783,0.05218617771509168
5930470,2016,New Mexico,0.04707560627674751,0.06582633053221289,0.06569343065693431,0.0708215297450425
5933775,2017,New Mexico,0.05218617771509168,0.06929347826086958,0.06569343065693431,0.0703448275862069
5937147,2018,New Mexico,0.033823529411764704,0.05850340136054421,0.06917164816396243,0.05457025920873125
5940379,2019,New Mexico,0.04360902255639098,0.05726872246696035,0.058098591549295774,0.06971153846153846
5943661,2008,Hawaii,0.030054644808743168,0.09291338582677164,0.07411764705882352,0.07570977917981073
5946016,2009,Hawaii,0.03977272727272727,0.06925675675675676,0.08314350797266515,0.08199121522693997
5948473,2010,Hawaii,0.034666666666666665,0.0779436152570481,0.07622298065984072,0.09748892171344166
5950918,2011,Hawaii,0.046575342465753435,0.10030864197530864,0.08783068783068783,0.07331378299120235
5953485,2012,Hawaii,0.04456824512534819,0.08717948717948718,0.07592190889370933,0.07103064066852367
5955995,2013,Hawaii,0.04481792717086835,0.07260726072607261,0.07276736493936052,0.06355382619974059
5958423,2014,Hawaii,0.030054644808743168,0.07717569786535304,0.06702127659574468,0.08967391304347826
5961029,2015,Hawaii,0.05555555555555555,0.06884057971014493,0.06873614190687362,0.06353240152477764
5963593,2016,Hawaii,0.03311258278145696,0.08781362007168457,0.07986870897155361,0.06538461538461539
5966121,2017,Hawaii,0.04678362573099415,0.07668711656441718,0.07544757033248081,0.05684754521963824
5968635,2019,Hawaii,0.02795031055900621,0.0693950177935943,0.07294429708222812,0.08888888888888889
5971002,2008,Oregon,0.05394839718530102,0.07458563535911603,0.06985446985446986,0.0757906215921483
5977851,2009,Oregon,0.04600301659125189,0.06491611962071481,0.057327412192167936,0.06422976501305483
5984839,2010,Oregon,0.04179331306990881,0.0736240171551108,0.05815831987075928,0.07168458781362007
5991846,2011,Oregon,0.04477611940298507,0.07254623044096728,0.0497843982751862,0.07628004179728318
5998908,2012,Oregon,0.044854881266490766,0.06078576723498887,0.058914728682170535,0.059027777777777776
6005836,2013,Oregon,0.03938906752411577,0.0565891472868217,0.0558982266769468,0.06595017098192478
6012865,2014,Oregon,0.03691275167785235,0.07072243346007605,0.05424254165052305,0.05982905982905984
6019978,2015,Oregon,0.04079861111111111,0.07439310884886452,0.052136417091336734,0.06301607996523251
6027191,2016,Oregon,0.026644462947543714,0.05840568271507497,0.047323506594259115,0.0563973063973064
6034478,2017,Oregon,0.035776614310645716,0.060751398880895285,0.0605009633911368,0.054756195043964825
6041828,2018,Oregon,0.026028547439126783,0.05417276720351391,0.05191873589164785,0.07170099160945842
6049604,2019,Oregon,0.037423846823324634,0.06051873198847262,0.044503613541270436,0.060061208875286924
6057282,2008,Iowa,0.031111111111111117,0.07238605898123325,0.0806378132118451,0.08994708994708994
6062691,2009,Iowa,0.022296544035674472,0.07545367717287488,0.07169117647058823,0.09591078066914498
6068060,2010,Iowa,0.0362087326943557,0.08145240431795878,0.06320754716981132,0.09176300578034682
6073305,2011,Iowa,0.03283898305084746,0.06393129770992366,0.058128973660308815,0.092
6078641,2012,Iowa,0.030033370411568405,0.06489675516224189,0.06387665198237885,0.09499263622974964
6084014,2013,Iowa,0.029867256637168143,0.07348560079443893,0.06120651695288419,0.08721359940872138
6089441,2014,Iowa,0.03608847497089639,0.0731958762886598,0.0724169741697417,0.0918009810791871
6094297,2015,Iowa,0.031914893617021274,0.06645898234683281,0.06041189931350115,0.08402777777777777
6099499,2016,Iowa,0.02598870056497175,0.06494960806270997,0.06678700361010831,0.07953772943575799
6104877,2017,Iowa,0.04303510758776897,0.06799163179916318,0.06295289855072464,0.0914396887159533
6110358,2018,Iowa,0.02884615384615385,0.07242063492063493,0.06876138433515483,0.08842652795838751
6115781,2019,Iowa,0.03304773561811505,0.051934826883910386,0.06276150627615062,0.0814624759461193
6121278,2008,South Carolina,0.06826347305389223,0.07265774378585088,0.06594556873691558,0.08053691275167785
6129804,2009,South Carolina,0.05726600985221675,0.07570332480818415,0.06299212598425198,0.08352561144439317
6138503,2010,South Carolina,0.057504312823461766,0.06956521739130435,0.06509067357512953,0.06869158878504672
6147181,2011,South Carolina,0.049782202862476664,0.0670611439842209,0.060717571297148124,0.08071979434447299
6155882,2012,South Carolina,0.04856787048567871,0.06531049250535331,0.06354199433784209,0.06871696299855838
6164425,2013,South Carolina,0.04583602324080052,0.06571428571428571,0.05231065468549422,0.06697674418604653
6172731,2014,South Carolina,0.040816326530612235,0.05330490405117271,0.058377308707124015,0.06334231805929919
6181196,2015,South Carolina,0.03881439661256175,0.06638115631691649,0.05515055467511886,0.06151217428449381
6189865,2016,South Carolina,0.04155495978552279,0.05461711711711712,0.054674862504044006,0.07735925475901173
6198471,2017,South Carolina,0.04847277556440903,0.07806691449814128,0.05310015898251192,0.07404360345536816
6207114,2018,South Carolina,0.03787878787878788,0.06758914316125599,0.05207358902400998,0.06948757763975155
6216131,2019,South Carolina,0.03914327917282127,0.06655574043261231,0.06106623586429725,0.06131718395155185
6225009,2011,North Dakota,0.030927835051546393,0.07441860465116279,0.07300884955752213,0.09302325581395347
6226087,2012,North Dakota,0.03389830508474576,0.08294930875576037,0.0819327731092437,0.1282051282051282
6227077,2013,North Dakota,0.042105263157894736,0.0663265306122449,0.04435483870967742,0.10914454277286137
6228157,2014,North Dakota,0.020618556701030927,0.045454545454545456,0.066,0.08620689655172414
6229271,2019,North Dakota,0.025510204081632654,0.1261682242990654,0.08436213991769548,0.10843373493975904
6230548,2008,South Dakota,0.06177606177606178,0.07096774193548387,0.07977736549165121,0.11
6231824,2009,South Dakota,0.024822695035461,0.0576923076923077,0.07436399217221135,0.1174785100286533
6233152,2015,South Dakota,0.05147058823529412,0.045161290322580636,0.07231040564373897,0.09273182957393483
6234461,2016,South Dakota,0.05349794238683128,0.1048951048951049,0.07733812949640287,0.1215880893300248
6235495,2017,South Dakota,0.017421602787456445,0.08273381294964029,0.0831918505942275,0.109375
6236919,2018,South Dakota,0.04676258992805756,0.07612456747404844,0.07205623901581723,0.09359605911330048
6238331,2019,South Dakota,0.028985507246376805,0.08552631578947369,0.07692307692307693,0.08980582524271845
6239755,2009,West Virginia,0.06290322580645161,0.07105538140020899,0.05430711610486892,0.07333333333333332
6242385,2011,West Virginia,0.04060913705583756,0.061878453038674036,0.04775022956841138,0.0914826498422713
6245543,2012,West Virginia,0.04251386321626617,0.05516431924882629,0.057013574660633476,0.06430868167202572
6248531,2013,West Virginia,0.05344827586206897,0.05875440658049354,0.061855670103092786,0.053375196232339085
6251330,2017,West Virginia,0.0367504835589942,0.06032482598607888,0.056974459724950875,0.07038123167155426
6254109,2008,Colorado,0.05334846765039728,0.06712564543889846,0.06712734452122407,0.08250927070457355
6263659,2009,Colorado,0.05814622913068509,0.08635265700483091,0.054545454545454536,0.07319988048999104
6273506,2010,Colorado,0.04646952323476162,0.0695906432748538,0.056641271944352437,0.07361778846153846
6282914,2011,Colorado,0.053972104305639784,0.07100591715976333,0.061140876142451936,0.0739938080495356
6292549,2012,Colorado,0.04411764705882353,0.06282383419689119,0.05988023952095808,0.07136511696772282
6302085,2013,Colorado,0.041617122473246136,0.06338028169014084,0.054005400540054004,0.07451312447078746
6312055,2014,Colorado,0.03954081632653062,0.0745721271393643,0.060998735777496836,0.07055630936227951
6321985,2015,Colorado,0.03380102040816327,0.06495098039215688,0.048455284552845534,0.06409601634320736
6332033,2016,Colorado,0.031496062992125984,0.05707346690953247,0.058003169572107764,0.07388663967611336
6342252,2017,Colorado,0.026081802015411968,0.06579693703913783,0.05631562201718104,0.07049297451774232
6352848,2018,Colorado,0.029431000654022238,0.055816686251468864,0.059310801855533474,0.0684257602862254
6363459,2019,Colorado,0.03614457831325301,0.04838709677419355,0.048173294536049134,0.05919070167886354
6374487,2008,Tennessee,0.051919720767888304,0.0751715533374922,0.06912561258705184,0.07903663500678426
6386544,2009,Tennessee,0.05493523894595802,0.08341028008618036,0.06976744186046513,0.07751396648044692
6398690,2010,Tennessee,0.05823475887170155,0.07015306122448979,0.06929916317991631,0.0659966499162479
6410541,2011,Tennessee,0.046948356807511735,0.05975049244911359,0.059434968017057575,0.06895293688434878
6422020,2012,Tennessee,0.04168640454760777,0.06405933917734323,0.05703022339027596,0.07278371852362882
6433462,2013,Tennessee,0.046830652790917686,0.07106769956214214,0.05673575129533679,0.061630847029077125
6445304,2014,Tennessee,0.05167464114832536,0.0681063122923588,0.05558362809499747,0.06145074437757365
6457365,2015,Tennessee,0.037882467217095685,0.06279863481228669,0.055892433430002636,0.07259073842302878
6469221,2016,Tennessee,0.03975842979365878,0.06627608934456243,0.05426158177629895,0.058463422099785736
6480935,2017,Tennessee,0.03207739307535642,0.06433368681512902,0.05680081507896077,0.07272196261682243
6492966,2018,Tennessee,0.02575107296137339,0.06417295813315031,0.059664076209576325,0.07549817569463935
6505418,2019,Tennessee,0.027168234064785787,0.06128334534967556,0.06004250797024443,0.06098204857444563
6517587,2008,Idaho,0.05,0.07934131736526946,0.1026827012025902,0.10887772194304858
6519898,2009,Idaho,0.06735751295336788,0.0881057268722467,0.1038961038961039,0.1176470588235294
6522764,2010,Idaho,0.027777777777777776,0.07385524372230429,0.08639705882352941,0.10593900481540933
6525671,2011,Idaho,0.057450628366247765,0.0976,0.07390084190832552,0.11379310344827588
6528499,2014,Idaho,0.04580152671755725,0.08032786885245903,0.07626310772163966,0.11299435028248588
6530979,2015,Idaho,0.03389830508474576,0.07296849087893864,0.07465437788018434,0.10135135135135136
6533658,2017,Idaho,0.045283018867924525,0.1027900146842878,0.07371483996120272,0.07525325615050651
6536570,2018,Idaho,0.035650623885918005,0.08077544426494346,0.07803468208092486,0.10869565217391304
6539400,2019,Idaho,0.028419182948490232,0.08132530120481928,0.08636363636363636,0.09243697478991596
6542096,2008,Kansas,0.06281156530408774,0.08016443987667009,0.05518394648829431,0.08008658008658008
6547137,2009,Kansas,0.060416666666666674,0.0872210953346856,0.07877094972067039,0.0875
6552272,2010,Kansas,0.04202586206896552,0.08879492600422834,0.07228229937393284,0.09293948126801152
6557116,2011,Kansas,0.04943357363542738,0.08425720620842572,0.06366459627329192,0.09855951478392724
6562151,2012,Kansas,0.04143337066069429,0.07938388625592417,0.06900389538119088,0.08689138576779026
6566765,2013,Kansas,0.04288702928870293,0.08665906499429875,0.06359300476947535,0.09090909090909093
6571861,2014,Kansas,0.03981264637002342,0.08057395143487857,0.08,0.08177905308464849
6576739,2015,Kansas,0.04,0.06818181818181818,0.059931506849315065,0.08211551844119694
6581666,2016,Kansas,0.039285714285714285,0.07941834451901568,0.058987200890372835,0.09128345916266302
6586523,2017,Kansas,0.0391304347826087,0.07976878612716763,0.06862202545655784,0.07528957528957529
6591566,2018,Kansas,0.03938730853391685,0.08719646799116998,0.06481994459833795,0.08338804990151018
6596681,2019,Kansas,0.03502824858757062,0.09032943676939426,0.06354515050167224,0.08177720540888603
6601792,2008,Utah,0.04940711462450593,0.09797297297297296,0.0989010989010989,0.12055016181229772
6607236,2009,Utah,0.04919678714859438,0.07215619694397284,0.09562109025915996,0.1268368136117556
6612875,2010,Utah,0.04243008678881389,0.0889967637540453,0.08171861836562762,0.13685015290519878
6618530,2011,Utah,0.029469548133595286,0.08230088495575222,0.08525445846020009,0.11379579111457525
6624193,2012,Utah,0.024437927663734114,0.0882079851439183,0.0954623287671233,0.11731044349070098
6629927,2013,Utah,0.032723772858517804,0.07859078590785908,0.07957894736842105,0.13261888814467515
6635742,2014,Utah,0.027613412228796843,0.06702898550724637,0.08580274214949138,0.11736111111111112
6641482,2015,Utah,0.023629489603024568,0.07118055555555555,0.07673060884070057,0.11738578680203045
6647515,2016,Utah,0.0246791707798618,0.06832871652816251,0.07398273736128237,0.12178702570379435
6653567,2017,Utah,0.014124293785310734,0.06792144026186579,0.0759141494435612,0.11532033426183845
6660094,2018,Utah,0.028596961572832886,0.08874801901743265,0.06356099486774576,0.11254711900915457
6666752,2019,Utah,0.0208514335360556,0.058245083207261725,0.06598360655737705,0.0958354239839438
6673574,2008,District of Columbia,0.06486486486486487,0.062176165803108814,0.04301075268817205,0.03871829105473965
6674947,2009,District of Columbia,0.041176470588235294,0.07428571428571429,0.04075235109717868,0.045033112582781455
6676353,2010,District of Columbia,0.05590062111801242,0.08,0.05666666666666665,0.056338028169014086
6677779,2011,District of Columbia,0.042424242424242434,0.04830917874396135,0.031476997578692496,0.04241071428571429
6679440,2012,District of Columbia,0.09239130434782608,0.07142857142857142,0.033766233766233764,0.041479820627802685
6681074,2013,District of Columbia,0.08433734939759037,0.06808510638297872,0.031073446327683617,0.04673807205452775
6682815,2014,District of Columbia,0.05882352941176471,0.060747663551401876,0.03409090909090909,0.05283757338551859
6684453,2015,District of Columbia,0.05309734513274336,0.04819277108433735,0.04143646408839779,0.05484460694698354
6686238,2016,District of Columbia,0.029411764705882363,0.07960199004975124,0.02586206896551724,0.0480349344978166
6688033,2017,District of Columbia,0.06299212598425198,0.06637168141592921,0.020408163265306117,0.04651162790697674
6689815,2018,District of Columbia,0.059322033898305086,0.029535864978902964,0.06228373702422145,0.04351464435146443
6691523,2019,District of Columbia,0.05263157894736842,0.06666666666666668,0.025423728813559324,0.03910614525139665
6693298,2008,Delaware,0.051020408163265314,0.07317073170731707,0.06512605042016807,0.06801007556675064
6694710,2009,Delaware,0.03597122302158273,0.08086253369272238,0.05411255411255411,0.08131868131868132
6696258,2010,Delaware,0.0379746835443038,0.04918032786885247,0.0757238307349666,0.06535947712418301
6697732,2011,Delaware,0.04126984126984127,0.059154929577464786,0.059149722735674676,0.06748466257668713
6699275,2012,Delaware,0.0695970695970696,0.07033639143730888,0.047151277013752456,0.07644628099173552
6700794,2013,Delaware,0.05138339920948617,0.059322033898305086,0.05274725274725275,0.08628318584070796
6702213,2014,Delaware,0.03071672354948805,0.05362776025236593,0.0625,0.08438818565400844
6703778,2015,Delaware,0.03260869565217391,0.06109324758842444,0.05636743215031315,0.10993657505285412
6705235,2016,Delaware,0.032520325203252036,0.043478260869565216,0.04439252336448598,0.06313645621181263
6706651,2017,Delaware,0.04741379310344826,0.057142857142857134,0.04883227176220807,0.05295315682281058
6708138,2018,Delaware,0.034883720930232565,0.05202312138728324,0.05617977528089888,0.07214428857715431
6709617,2019,Delaware,0.03167420814479638,0.07560137457044673,0.03063457330415755,0.05430711610486892
6711100,2009,Maine,0.032448377581120944,0.061224489795918366,0.043478260869565216,0.07660455486542443
6713105,2012,Maine,0.026785714285714284,0.04527559055118111,0.043147208121827416,0.06818181818181818
6714973,2008,Oklahoma,0.0537862703467799,0.07324276432368576,0.07428571428571429,0.08777194298574642
6721516,2009,Oklahoma,0.06351446718419196,0.07808716707021791,0.06613756613756612,0.08128262490678598
6728153,2010,Oklahoma,0.047748976807639835,0.07339988256018791,0.0673076923076923,0.06605922551252848
6734802,2011,Oklahoma,0.05489092188599578,0.0757314974182444,0.07245155855096883,0.07404580152671755
6741577,2012,Oklahoma,0.05874499332443257,0.07336799537839399,0.07215654300856095,0.07763975155279502
6748377,2013,Oklahoma,0.06333333333333334,0.08896591565569036,0.06086255542120113,0.07262996941896024
6755293,2014,Oklahoma,0.041666666666666664,0.07828134196586227,0.06353702954269526,0.07280832095096583
6762181,2015,Oklahoma,0.042538825118163405,0.06712962962962964,0.05654761904761905,0.06619217081850534
6768922,2016,Oklahoma,0.04221453287197232,0.08342922899884925,0.06173361522198732,0.08427762039660057
6775769,2017,Oklahoma,0.03609022556390978,0.08576329331046313,0.0760653126244524,0.08327402135231317
6782622,2018,Oklahoma,0.04688700999231362,0.06173526140155729,0.07130801687763713,0.08122866894197953
6789484,2019,Oklahoma,0.03817365269461078,0.08216783216783216,0.06790657439446368,0.07645466847090664
